recordid,latitude,longitude,state,Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,City,State,County,Zip,Country,Source
d24dccb678b2f64afacdf8af8b609f6261e26562,-80.83280324,35.21858188,"north carolina",35.218527,-80.8328,1,rooftop,1108,"Elizabeth Ave",Charlotte,NC,"Mecklenburg County",28204,US,Mecklenburg
6f0f597831cd2e21ecbe44858016c3f47e37b3a0,-79.07185275,35.92196709,"north carolina",35.921514,-79.071308,1,rooftop,306,"Estes Dr",Carrboro,NC,"Orange County",27510,US,"NC Geographic Information Coordinating Council"
624c8e95c0b1f927707849d74479f072c608ef3a,-80.80686323,35.25550689,"north carolina",35.255452,-80.806571,1,rooftop,417,"Hilo Dr",Charlotte,NC,"Mecklenburg County",28206,US,Mecklenburg
eb4361c5e602481adb564bfb7ac399e544da5bee,-81.68201754,36.13259104,"north carolina",36.132452,-81.681763,1,rooftop,143,"Wonderland Trl","Blowing Rock",NC,"Watauga County",28605,US,"Blowing Rock"
002e22fb7cdb1a44241c8a6751680220980aa224,-77.98503239,35.37067401,"north carolina",35.370911,-77.98504,1,rooftop,1101,"Olivia Ln",Goldsboro,NC,"Wayne County",27530,US,Wayne
75149d1ee275b051d33c42ed19d3ba64bd594c65,-78.2297425,36.02203715,"north carolina",36.021727,-78.229561,1,rooftop,1804,"Ferrells Bridge Rd",Louisburg,NC,"Franklin County",27549,US,"NC Geographic Information Coordinating Council"
84e1fbc25d199a6188af4a0e4f9f02ae2e616d5b,-81.13394333,35.26821088,"north carolina",35.268029,-81.13429,1,rooftop,571,"Cox Rd",Gastonia,NC,"Gaston County",28054,US,"NC Geographic Information Coordinating Council"
4b7e26e5dbc1bcd62e50f2c86ab31943081764b1,-79.84557299,36.0876271,"north carolina",36.087895,-79.845698,1,rooftop,11,"Stonebury Ct",Greensboro,NC,"Guilford County",27410,US,Guilford
8480e66f320b8b699d72a0a4d2759091aa6f85f1,-78.5756726,35.8763731,"north carolina",35.876139,-78.575858,0.99,nearest_street,6882,"Us Hwy 1",Raleigh,NC,"Wake County",27616,US,"TIGER/Line® dataset from the US Census Bureau"
847366fe48c0a9f0e9d6bfc3ec19a59cba7b955b,-77.92908232,34.23918477,"north carolina",34.239396,-77.929061,1,rooftop,1603,"Chestnut St",Wilmington,NC,"New Hanover County",28401,US,"New Hanover"
4628456ea30ecc2b779f352a406c488b4fe7a4ec,-78.92057271,36.00416712,"north carolina",36.004456,-78.920608,1,rooftop,114,"Swift Ave",Durham,NC,"Durham County",27705,US,Durham
c6763e063887a2fcb5568a7296933c737b50c339,-77.92198231,34.10793674,"north carolina",34.107432,-77.921276,0.99,rooftop,100,"Rockledge Rd",Wilmington,NC,"New Hanover County",28412,US,"NC Geographic Information Coordinating Council"
7ad3fe359413092e68ea922bcb4183d6040d501c,-80.94423328,35.29740489,"north carolina",35.297429,-80.944623,1,rooftop,106,"Fielding Rd",Charlotte,NC,"Mecklenburg County",28214,US,"NC Geographic Information Coordinating Council"
9376c000386cb66f5ce08b7f8bee1300b4f2e19d,-78.5993426,35.77273108,"north carolina",35.773118,-78.599178,1,rooftop,2607,"Poole Rd",Raleigh,NC,"Wake County",27610,US,Wake
48d0dc43b74f9e06b0be4a181756609f5783952c,-77.94631232,34.23661677,"north carolina",34.2366,-77.94636,1,rooftop,298,"Princess St",Wilmington,NC,"New Hanover County",28401,US,"NC Geographic Information Coordinating Council"
8ca43faab2518d2ecb07355a3249c060d90a31de,-78.62094261,35.82590009,"north carolina",35.826192,-78.620417,1,rooftop,3200,"Wake Forest Rd",Raleigh,NC,"Wake County",27609,US,"NC Geographic Information Coordinating Council"
9a88075ed1b83eddba0cc3b3b285d2efe089e18a,-79.01119266,34.62531182,"north carolina",34.625093,-79.011221,1,rooftop,303,"Carthage Rd",Lumberton,NC,"Robeson County",28358,US,Robeson
5d9bf29334ca8ff2ec4db8ff4cc92fa754ff3787,-78.6131086,35.71742907,"north carolina",35.717208,-78.613348,1,rooftop,901,"Curtiss Dr",Garner,NC,"Wake County",27529,US,"NC Geographic Information Coordinating Council"
0afdd5219caabb7b7cd3d32fb930c7333af1a0b5,-80.72270321,35.21845188,"north carolina",35.21842,-80.722235,1,rooftop,7556,"Petrea Ln",Charlotte,NC,"Mecklenburg County",28227,US,"NC Geographic Information Coordinating Council"
e4ada4b1edeb7678eef51b7cb23e4141800fffe9,-80.84230324,35.22935688,"north carolina",35.229466,-80.842461,1,rooftop,211,"N Church St",Charlotte,NC,"Mecklenburg County",28202,US,Mecklenburg
2528b5d2352386af1d6f2d62b8392d879c58d117,-80.85908328,35.790937,"north carolina",35.79045,-80.858948,1,rooftop,1540,"E Broad St",Statesville,NC,"Iredell County",28625,US,"NC Geographic Information Coordinating Council"
dcaca385039b0210e44b401e097bd35eafb2cfa1,-78.70955256,34.35165677,"north carolina",34.353029,-78.709738,0.97,nearest_street,1,"State Rd 1550",Whiteville,NC,"Columbus County",28472,US,"TIGER/Line® dataset from the US Census Bureau"
38c094e6d8a6c70de12e2e9d8fbdb2c88cb2d087,-77.39932218,34.7628429,"north carolina",34.762992,-77.400395,0.99,rooftop,233-D,"Bell Fork Rd",Jacksonville,NC,"Onslow County",28546,US,"NC Geographic Information Coordinating Council"
3918d01800bc6a5a192eadcbbef53d8b424692e8,-79.82789898,36.0744431,"north carolina",36.074736,-79.827653,1,rooftop,2608,"W Market St",Greensboro,NC,"Guilford County",27403,US,"NC Geographic Information Coordinating Council"
e3db1a72bc92a36029c771db4ac4553ecc2f1f6c,-82.55865877,35.5936569,"north carolina",35.593588,-82.558452,1,rooftop,99999,"Patton Ave",Asheville,NC,"Buncombe County",28801,US,"NC Geographic Information Coordinating Council"
bafcb29ea2ccbcde216f96660f305c5b60d0cf19,-82.45385372,35.32297684,"north carolina",35.323025,-82.453673,1,rooftop,662,"Cherry St",Hendersonville,NC,"Henderson County",28792,US,Henderson
fd0a79c322d267ba3de784b8f75218d00d8b9b41,-78.66689262,35.78335708,"north carolina",35.783248,-78.666606,0.99,nearest_street,2226,"E Dunn Ave",Raleigh,NC,"Wake County",27607,US,"TIGER/Line® dataset from the US Census Bureau"
1ff66e6645542ec5fe03b65d89100e950069c41a,-81.33474342,35.75905698,"north carolina",35.759087,-81.334363,1,rooftop,11,"20th Ave NE",Hickory,NC,"Catawba County",28601,US,"NC Geographic Information Coordinating Council"
a4b48276b9571f5e0e94c1121585073c1f1f8722,-77.98963234,34.23383276,"north carolina",34.234626,-77.989391,0.99,rooftop,102,"Riverview Dr",Leland,NC,"Brunswick County",28451,US,Brunswick
cbb5254e034ea66eb88dc9c113b8e2e0d3799f4f,-80.91970327,35.28409089,"north carolina",35.284122,-80.919514,1,rooftop,142,"Valleydale Rd",Charlotte,NC,"Mecklenburg County",28214,US,Mecklenburg
f697411229d9b9445d653a3826765db9c631908d,-82.99306389,35.50755686,"north carolina",35.508341,-82.993381,0.99,rooftop,1151,"Russ Ave",Waynesville,NC,"Haywood County",28786,US,Haywood
072461ab0b479059e74be2bc3740bc0ef3d5e4c7,-78.99626266,34.61769382,"north carolina",34.617844,-78.996196,1,rooftop,1001,"2nd St",Lumberton,NC,"Robeson County",28358,US,Robeson
30d1f466970f2d330df753c3633ae4536a6dabda,-79.19662272,34.70474183,"north carolina",34.704738,-79.196451,1,rooftop,1474,"Prospect Rd",Pembroke,NC,"Robeson County",28372,US,"NC Geographic Information Coordinating Council"
e3f91163f7bcee0aa0c4cbdf3734af9e6ab53553,-77.92755239,35.72141209,"north carolina",35.721246,-77.927647,1,rooftop,"610 610","Hines St W",Wilson,NC,"Wilson County",27893,US,"NC Geographic Information Coordinating Council"
3bb5cbb2234acba503d3907c817f589035ed4ecf,-78.67526262,35.78941308,"north carolina",35.789535,-78.675271,1,rooftop,2900,"Hillsborough St",Raleigh,NC,"Wake County",27607,US,Cary
340c47429d914b7480ee734634e9a9749051e91c,-78.77005261,35.05555292,"north carolina",35.055393,-78.769586,1,rooftop,842,"Baywood Rd",Fayetteville,NC,"Cumberland County",28312,US,"NC Geographic Information Coordinating Council"
155cec1e16439e33d7fffed91d6e7128b0c82244,-77.92153231,34.19716176,"north carolina",34.197353,-77.921003,1,rooftop,2505,"17th St S",Wilmington,NC,"New Hanover County",28401,US,"NC Geographic Information Coordinating Council"
96d40efce6f329da0caead6faea1cab02feffca9,-79.5419929,36.10054712,"north carolina",36.100597,-79.542163,1,rooftop,510,"May St",Gibsonville,NC,"Guilford County",27249,US,Alamance
9b95f9d7ed38ec015c531d5908536c6394fd982a,-79.05186774,35.91462709,"north carolina",35.914845,-79.051995,1,rooftop,213,"E Franklin St","Chapel Hill",NC,"Orange County",27514,US,Orange
de13b3b009b9e1a4ee8a4c9592e40ad2ba4c8be2,-78.5995426,35.89551711,"north carolina",35.895471,-78.599988,1,rooftop,2316,"Coxindale Dr",Raleigh,NC,"Wake County",27615,US,Wake
4b6b868c35cb297766ac734324b97ed10c0c4144,-80.01082303,35.95517707,"north carolina",35.955401,-80.010747,1,rooftop,502,"W Kivett Dr","High Point",NC,"Guilford County",27262,US,"NC Geographic Information Coordinating Council"
3c2cd802571c94ce31257b79c1141e2d30620eef,-81.66955354,36.20544706,"north carolina",36.205337,-81.669449,1,rooftop,1016,"Blowing Rock Rd",Boone,NC,"Watauga County",28607,US,"NC Geographic Information Coordinating Council"
f7bc2fe6c8c1b7bc262fc5f6eaaa28cd7ae8c314,-80.45077315,35.67823699,"north carolina",35.678021,-80.450919,1,rooftop,209,"E 15th St",Salisbury,NC,"Rowan County",28144,US,"City of Salisbury"
94ebe0c4c559b23ab2ae52d7bbc30f194271268a,-78.84220267,35.82471708,"north carolina",35.824517,-78.842044,1,rooftop,915,"Downing Glen Dr",Morrisville,NC,"Wake County",27560,US,Wake
6a798350fe9a78a28cf8d253c18e1ad99dd311aa,-79.40010286,36.09573712,"north carolina",36.095525,-79.4003,1,rooftop,2115,"Martin St",Burlington,NC,"Alamance County",27217,US,"NC Geographic Information Coordinating Council"
dab5fb6f89797979e4f242455afc54a487387dfe,-80.7077032,35.25400689,"north carolina",35.252965,-80.706228,0.99,rooftop,9030,"Plaza Rd Ext",Charlotte,NC,"Mecklenburg County",28215,US,Mecklenburg
baf61e2fe256c15e5b707dc4b31aeea96fd03bc0,-78.84020263,35.03582691,"north carolina",35.036031,-78.840108,1,rooftop,2109,"Sapona Rd",Fayetteville,NC,"Cumberland County",28312,US,"NC Geographic Information Coordinating Council"
56047c7bb1e72fbec4ed574f6c7162ff5f7d9b8e,-78.20370246,35.48997703,"north carolina",35.490061,-78.204432,1,rooftop,4212,"Us Hwy 70 A",Princeton,NC,"Johnston County",27569,US,Johnston
ded7818f7e85122079b39fc5c76c8169d4e46e08,-77.90570231,34.22557677,"north carolina",34.225768,-77.9053,1,rooftop,3001,"Wrightsville Ave",Wilmington,NC,"New Hanover County",28403,US,"New Hanover"
4bce9c436d0494fc5a5b430cd71b37810bf8185f,-78.62360261,35.84297709,"north carolina",35.842727,-78.62348,1,rooftop,4500,"Quail Hollow Dr",Raleigh,NC,"Wake County",27609,US,"NC Geographic Information Coordinating Council"
1e06d8886a2131481648fce300050b561011e9cd,-77.40110218,34.7604969,"north carolina",34.760877,-77.400854,1,rooftop,1815,"Hargett St",Jacksonville,NC,"Onslow County",28540,US,"NC Geographic Information Coordinating Council"
0bdaf24e86c7587cb4aea3f6bee92765ae778016,-78.83950267,35.72924706,"north carolina",35.728687,-78.839538,1,rooftop,808,"Center St",Apex,NC,"Wake County",27502,US,"NC Geographic Information Coordinating Council"
a9a24b4ae28778b0aa6dbbbf8df1323570a5b4e4,-80.69190319,35.18192688,"north carolina",35.181358,-80.692552,0.99,rooftop,5635,"Margaret Wallace Rd",Matthews,NC,"Mecklenburg County",28105,US,Mecklenburg
3e9df5aa6f03f59fd09e37f6a9cfb3bff29f4f78,-77.96080233,34.27903678,"north carolina",34.278239,-77.961163,0.99,rooftop,2825,"421 N",Wilmington,NC,"New Hanover County",28401,US,"NC Geographic Information Coordinating Council"
e7464750deb68b337df9fa74d773d7f7e2125a27,-78.92140265,35.0058969,"north carolina",35.006246,-78.921397,1,rooftop,3534,"Camden Rd",Fayetteville,NC,"Cumberland County",28306,US,Cumberland
af46ef28a3e5e19b6526e08414c8e7f71dfed2b8,-78.59730259,35.73051707,"north carolina",35.730246,-78.597381,1,rooftop,300,"Plaza Dr",Garner,NC,"Wake County",27529,US,Wake
a5ac126bacf1598614401ad6c4ef58c8f0caf016,-78.5941026,35.83068709,"north carolina",35.830749,-78.594395,1,rooftop,3525,"Huntleigh Dr",Raleigh,NC,"Wake County",27604,US,"NC Geographic Information Coordinating Council"
1e78da9afa14418ce5ad779c7dfc1e69a2124e74,-78.9015027,35.99966712,"north carolina",35.999816,-78.90178,1,rooftop,407,"Foster St",Durham,NC,"Durham County",27701,US,Durham
6f2f1ceab355c549935d5959b57ffc86dddd11fd,-79.64940294,36.26376715,"north carolina",36.262447,-79.64941,0.99,rooftop,8480,"Friendship Church Rd",Reidsville,NC,"Rockingham County",27320,US,"NC Geographic Information Coordinating Council"
70ffd49b4c13d1b31f82aa719b9107851ed05680,-78.78320265,35.79437708,"north carolina",35.794226,-78.783395,1,rooftop,203,"W Boundary St",Cary,NC,"Wake County",27513,US,Cary
e617679d2cbc7bd7074996ac833677cc3033db24,-78.98430273,36.03254712,"north carolina",36.032083,-78.984251,1,rooftop,4834,"Stafford Dr",Durham,NC,"Durham County",27705,US,"NC Geographic Information Coordinating Council"
fbb5f097362d40b3531379edd0326be0659495cc,-78.9143027,35.99680712,"north carolina",35.996638,-78.914163,1,rooftop,811,"W Chapel Hill St",Durham,NC,"Durham County",27701,US,"NC Geographic Information Coordinating Council"
1a38de85570093245ccd5f97c3260d0a8c395ef2,-77.02560212,35.88306716,"north carolina",35.888398,-77.022117,0.94,nearest_street,,"Us 17",Windsor,NC,"Bertie County",27983,US,"TIGER/Line® dataset from the US Census Bureau"
f2d2a152bba5569c3a6d543b578e0bbd4f68ef63,-78.6223026,35.78050708,"north carolina",35.780405,-78.621857,1,rooftop,8,"N Tarboro St",Raleigh,NC,"Wake County",27610,US,Wake
4e0c90f60ffec4470044187fd2b025a7f2f0a399,-79.80550298,36.0664071,"north carolina",36.066276,-79.805594,1,rooftop,1001,"Spring Garden St",Greensboro,NC,"Guilford County",27412,US,"City of Greensboro"
e0c7095e5632cacd06a292c91f5be9fdae59721c,-78.86540264,35.04631691,"north carolina",35.046374,-78.865451,1,nearest_street,101,"I- 95 Bus",Fayetteville,NC,"Cumberland County",28301,US,"TIGER/Line® dataset from the US Census Bureau"
4599ace9ef228e1052cf666e213119fbc9a932fc,-79.81280298,36.0652871,"north carolina",36.065144,-79.812858,1,rooftop,1401,"Spring Garden St",Greensboro,NC,"Guilford County",27403,US,"City of Greensboro"
756708378109d17a31e0227979b370bfe7d15d57,-77.4584022,34.81627691,"north carolina",34.816457,-77.458624,1,rooftop,140,"Summersill School Rd",Jacksonville,NC,"Onslow County",28540,US,"NC Geographic Information Coordinating Council"
c62717dcdcc5d79fa31e786ca1543be14270b2b2,-77.94330235,34.80977689,"north carolina",34.809652,-77.94357,1,rooftop,2818,"S 11 Hwy","Rose Hill",NC,"Duplin County",28458,US,"NC Geographic Information Coordinating Council"
690e50d6a6bd87787f07506844d0fc1165707085,-79.79650298,36.13156711,"north carolina",36.13194,-79.796211,1,rooftop,4005,"Scottsdale Rd",Greensboro,NC,"Guilford County",27455,US,"City of Greensboro"
1e143e0c0aa9e394bcd6bc824ff2b61221d66c9a,-78.66070262,35.78551708,"north carolina",35.785796,-78.660685,1,rooftop,1804,"Hillsborough St",Raleigh,NC,"Wake County",27605,US,Wake
053bb6ad0331e549fa984affaa9661989e0ceaaa,-77.3142022,35.61399709,"north carolina",35.614156,-77.314083,1,rooftop,4251,"Pactolus Rd",Greenville,NC,"Pitt County",27834,US,"NC Geographic Information Coordinating Council"
3dd925116cbe627daeef69dd92863633740a3d7a,-81.73560352,35.38350688,"north carolina",35.383734,-81.735577,1,rooftop,2470,"Hollis Rd",Ellenboro,NC,"Rutherford County",28040,US,"NC Geographic Information Coordinating Council"
a7bf7b4349499814e3146023db885ccad624273b,-80.08860306,35.94995706,"north carolina",35.949678,-80.088573,1,rooftop,2871,"W Lexington Ext Ave","High Point",NC,"Davidson County",27262,US,"NC Geographic Information Coordinating Council"
5abf7feb166d63d6009f93b44a34a8cc31519f9a,-77.80650236,35.93205714,"north carolina",35.932098,-77.806571,1,rooftop,500,"Henry St","Rocky Mount",NC,"Nash County",27803,US,Nash
f597be4cba306c0a3c5737b65a7db94383757332,-78.82880267,35.85350709,"north carolina",35.85294,-78.828128,0.99,rooftop,1500,"Perimeter Park Dr",Morrisville,NC,"Wake County",27560,US,"NC Geographic Information Coordinating Council"
3cffe7f48c683b07866f4897cd047eb8605ec2ed,-78.3406025,35.50905703,"north carolina",35.508924,-78.340919,1,rooftop,618,"E Market St",Smithfield,NC,"Johnston County",27577,US,Johnston
f5eaed0840f842c81ff73add7559fdfa25051386,-79.74820296,36.0734971,"north carolina",36.07367,-79.748047,1,rooftop,3601,"Holts Chapel Rd",Greensboro,NC,"Guilford County",27401,US,"City of Greensboro"
b90d584c0e4128d48351c81560394241e7269664,-77.29780215,34.71089689,"north carolina",34.711442,-77.297675,1,rooftop,861,"Freedom Way",Hubert,NC,"Onslow County",28539,US,Onslow
7eed00675e9668037732a98e59660e921d23f9eb,-78.2903025,35.7934571,"north carolina",35.793274,-78.289954,1,rooftop,470,"Rice Rd",Zebulon,NC,"Johnston County",27597,US,Johnston
c0552023fc1f83ca2915bbc6f159f2850c89ab74,-80.67360318,34.93609683,"north carolina",34.936348,-80.673629,1,rooftop,6020,"Waxhaw Hwy",Waxhaw,NC,"Union County",28173,US,Union
dd773db775d472b568bb68192730d447b499cb02,-79.79170297,36.02439709,"north carolina",36.024325,-79.791531,1,rooftop,3119,"S Elm-eugene St",Greensboro,NC,"Guilford County",27406,US,"City of Greensboro"
2267390aaa50aca4a3305c7feca5916e16a23f2f,-79.81780298,36.0639671,"north carolina",36.063873,-79.817517,1,rooftop,1625,"Spring Garden St",Greensboro,NC,"Guilford County",27403,US,"NC Geographic Information Coordinating Council"
511afacb5ef380e38d96476c508e76693c19d1a5,-78.64360261,35.8561371,"north carolina",35.855863,-78.64339,1,rooftop,203,"W Millbrook Rd",Raleigh,NC,"Wake County",27609,US,"NC Geographic Information Coordinating Council"
7248eb395429eb5eda525a45c9a21ccd59833561,-76.2205019,36.31203728,"north carolina",36.311795,-76.220268,1,rooftop,1006,"N Road St","Elizabeth City",NC,"Pasquotank County",27909,US,"City of Elizabeth City"
b0b9fc2ec7f2d73ada126191716ed9a15a70e3ad,-78.18120247,35.7792971,"north carolina",35.778874,-78.180647,1,rooftop,10621,"Old Middlesex Rd",Middlesex,NC,"Nash County",27557,US,Nash
39a1abef03c056e5872610acaec53c659ab2cc3f,-77.83270229,34.22937677,"north carolina",34.229041,-77.832472,1,rooftop,101,"King Arthur Dr",Wilmington,NC,"New Hanover County",28403,US,"NC Geographic Information Coordinating Council"
132d3038219ddf3b13a6bcf06a3d8bc5a7c68330,-77.37420222,35.60262708,"north carolina",35.602871,-77.374232,1,rooftop,115,"E Thirteenth St",Greenville,NC,"Pitt County",27858,US,Pitt
f84500201c6d2edd45aeb6ad5d9f969fe7bb1940,-79.00100266,34.63257682,"north carolina",34.632194,-79.001204,1,rooftop,2111,"Godwin Ave",Lumberton,NC,"Robeson County",28358,US,Robeson
4f418171694d877c57f056a5718292b11e76171d,-78.58180259,35.83582709,"north carolina",35.835639,-78.581466,1,rooftop,4004,"Capital Blvd",Raleigh,NC,"Wake County",27604,US,Wake
c0fe5b36832a08834f15ca65033b669472e1d8bc,-78.65030261,35.82404709,"north carolina",35.82419,-78.650921,1,rooftop,2825,"Lassiter Mill Rd",Raleigh,NC,"Wake County",27609,US,"NC Geographic Information Coordinating Council"
61d7682cbfaf6a1d89cdcbc90f6fca47d3c20a23,-78.6222026,35.78010708,"north carolina",35.780195,-78.621874,1,rooftop,6,"N Tarboro St",Raleigh,NC,"Wake County",27610,US,Wake
c0d00691b8e1fbae17d6f3748b160ba82fba4210,-79.869003,36.0706971,"north carolina",36.070985,-79.868829,1,rooftop,106,"Muirs Chapel Rd",Greensboro,NC,"Guilford County",27410,US,Guilford
a97604f7be9d4de0936b63d9e7e2d0c254993338,-78.93490266,35.04382691,"north carolina",35.043945,-78.935313,1,rooftop,3301,"Raeford Rd",Fayetteville,NC,"Cumberland County",28304,US,Cumberland
49b96437253174060ab0cb7997681dd3c667ce20,-77.92170231,34.23755677,"north carolina",34.237402,-77.92181,1,rooftop,2024,"Market St",Wilmington,NC,"New Hanover County",28403,US,"NC Geographic Information Coordinating Council"
b9b8fbfcbe38089c47ee431e804f089ea854a0f0,-80.81000325,35.55592695,"north carolina",35.555871,-80.810184,1,rooftop,641,"White Oaks Rd",Mooresville,NC,"Iredell County",28115,US,Alexander
8b69aeb98db5022054452c1f847c9571a70fa877,-77.40280218,34.7595969,"north carolina",34.759388,-77.402694,1,rooftop,1714,"Hargett St",Jacksonville,NC,"Onslow County",28540,US,"NC Geographic Information Coordinating Council"
faa27c4685b5f55b91ec42fa3efab04b3b99f4bc,-76.53920192,34.76595693,"north carolina",34.766678,-76.539955,0.99,rooftop,1005,"70 Otway",Beaufort,NC,"Carteret County",28516,US,"NC Geographic Information Coordinating Council"
155df262de778f8bd922a7984cdceb06eb9cfc39,-78.99580268,35.05797691,"north carolina",35.057654,-78.995645,1,rooftop,3500,"Carlson Bay Cir",Fayetteville,NC,"Cumberland County",28314,US,"NC Geographic Information Coordinating Council"
e576c65a560d9ed1a4e1c8e4cc3c7a8db8efe782,-79.76010298,36.35636716,"north carolina",36.356588,-79.759933,1,rooftop,361,"Vernon Rd",Reidsville,NC,"Rockingham County",27320,US,"NC Geographic Information Coordinating Council"
14330ac0cb522672b6018cd2f4244a999692f96f,-80.85660324,35.21083688,"north carolina",35.210576,-80.856617,1,rooftop,300,"East Blvd",Charlotte,NC,"Mecklenburg County",28203,US,"NC Geographic Information Coordinating Council"
8553a14f0e025bb4dadf59736b2eb6886cce33af,-79.96170304,36.38874716,"north carolina",36.388979,-79.961459,1,rooftop,114,"W Decatur St",Madison,NC,"Rockingham County",27025,US,"NC Geographic Information Coordinating Council"
356c2ad116bb9739304cf0122fab3b47fbc0c47f,-77.92560239,35.71799709,"north carolina",35.717783,-77.92573,1,rooftop,"610 610","Hines St W",Wilson,NC,"Wilson County",27893,US,"NC Geographic Information Coordinating Council"
d97c902340e9b2662f36952e884cccb3f1c36a03,-79.99440303,35.94374707,"north carolina",35.943834,-79.994602,1,rooftop,1222,"Asheboro St","High Point",NC,"Guilford County",27260,US,"NC Geographic Information Coordinating Council"
edd58b26aec9decb1e4e4e5d399170b665fe6b62,-78.78580266,35.81226708,"north carolina",35.812268,-78.785813,1,rooftop,401,"Gooseneck Dr",Cary,NC,"Wake County",27513,US,Wake
f1ef026a3894b20bc9e6934809d1fcd9f65d42d8,-77.23420217,35.51318707,"north carolina",35.51288,-77.234161,1,rooftop,2251,"Black Jack Grimesland Rd",Greenville,NC,"Pitt County",27858,US,"NC Geographic Information Coordinating Council"
cac572dfcea9a34297941488f96fd1cb88540aa5,-77.76980238,36.44890725,"north carolina",36.448746,-77.769437,0.98,nearest_street,5457,"Us Hwy 158","Roanoke Rapids",NC,"Halifax County",27870,US,"TIGER/Line® dataset from the US Census Bureau"
9c0988d08b46f69eedf8ece4f41d35e44c3531b7,-78.93610271,36.02161712,"north carolina",36.021609,-78.936116,1,nearest_street,1600,"Hillandale Rd",Durham,NC,"Durham County",27705,US,"TIGER/Line® dataset from the US Census Bureau"
ee78f9902a9c389dd64a617641451507dcac74f8,-79.86000299,36.0621771,"north carolina",36.061318,-79.860348,0.99,rooftop,3401,"W Wendover Ave",Greensboro,NC,"Guilford County",27407,US,"City of Greensboro"
852411189a5295f1cf4a18d6b2a43fcf03550adc,-79.05480268,34.64756682,"north carolina",34.647489,-79.054924,1,rooftop,405,"Southfield Rd",Lumberton,NC,"Robeson County",28360,US,"NC Geographic Information Coordinating Council"
69fa0acd160a4219524c4ea2498bc846b061841a,-78.42400254,35.61813705,"north carolina",35.618048,-78.422814,0.99,rooftop,127,"Pony Farm Rd",Clayton,NC,"Johnston County",27520,US,Johnston
2796ed87702718a25d9f1432af5b16e64a5faaa3,-78.66280262,35.79174708,"north carolina",35.792167,-78.663155,1,rooftop,611,"Oberlin Rd",Raleigh,NC,"Wake County",27605,US,Cary
c99e65a8b1c3144b8a8deb4c485d40707f379a90,-80.23940311,36.07181708,"north carolina",36.071967,-80.23951,1,rooftop,2022,"S Main St","Winston Salem",NC,"Forsyth County",27127,US,"NC Geographic Information Coordinating Council"
eb1741c46ce9a5ec9d745923f8875b0a20dca7fd,-80.73880321,35.20294688,"north carolina",35.202624,-80.739141,1,rooftop,6230,"Albemarle Rd",Charlotte,NC,"Mecklenburg County",28212,US,Mecklenburg
069409e36011a3a9f42eca11bc8ea1415bf6f79a,-77.64950224,34.39926681,"north carolina",34.399251,-77.649345,1,rooftop,101,"Holly Tree Ln",Hampstead,NC,"Pender County",28443,US,"NC Geographic Information Coordinating Council"
b2c35d92d6c3d674136ad02696cb7920601d1a14,-78.97690272,35.96152711,"north carolina",35.962171,-78.976843,1,rooftop,4520,"Durham Chapel Hill Blvd",Durham,NC,"Durham County",27707,US,Durham
3f5cd628e3d4122e53174f1bb9d4344dc4b0d4d3,-78.6215026,35.77443708,"north carolina",35.774428,-78.62151,1,nearest_street,464,"State Rd 2554",Raleigh,NC,"Wake County",27610,US,"TIGER/Line® dataset from the US Census Bureau"
ee307633d439b47ac6db9591ba5a0aac5ee6545f,-80.75580322,35.21384688,"north carolina",35.213643,-80.756139,1,rooftop,3925,"N Sharon Amity Rd",Charlotte,NC,"Mecklenburg County",28205,US,"NC Geographic Information Coordinating Council"
36d16f8f36cf2d642cbeb7b71c3259a99af175bb,-78.93550271,36.03755712,"north carolina",36.03737,-78.935093,1,rooftop,2112,"Hillandale Rd",Durham,NC,"Durham County",27705,US,"NC Geographic Information Coordinating Council"
a707d0b92f028ece603bc568c9f8700633c9ff0b,-78.8985027,35.99758712,"north carolina",35.997601,-78.898708,1,rooftop,419,"N Mangum St",Durham,NC,"Durham County",27701,US,Durham
67e5d238655f82ec7621ff809b1f401adb2be0be,-80.84310324,35.22709688,"north carolina",35.227068,-80.843151,1,rooftop,105,"S Tryon St",Charlotte,NC,"Mecklenburg County",28202,US,Mecklenburg
e2f149e0b9cafef1f689188199e3b41c7003c404,-77.55140228,35.90314714,"north carolina",35.902808,-77.551205,1,rooftop,1005,"Howard Ave",Tarboro,NC,"Edgecombe County",27886,US,"NC Geographic Information Coordinating Council"
97b8147c937932b5e56857a58d9521daf85f16a4,-78.63360261,35.77274708,"north carolina",35.7729,-78.633315,1,rooftop,527,"S Bloodworth St",Raleigh,NC,"Wake County",27601,US,Wake
4fcf3c48c459f7081ce6a255873f1e9846042e43,-79.896803,36.01505708,"north carolina",36.015578,-79.896863,1,rooftop,5000,"Mackay Rd",Greensboro,NC,"Guilford County",27407,US,"City of Greensboro"
6397a4198fe8d7b2299b3d1f495bf3840853c616,-78.79480266,35.81176708,"north carolina",35.811498,-78.794445,1,rooftop,1146,"Evans Rd",Cary,NC,"Wake County",27513,US,Cary
7a0ac674aa8e4cba9b93bdb92bb9ffb045506659,-80.81100324,35.46424693,"north carolina",35.464315,-80.810482,1,rooftop,18804,"Parting Oaks Ln",Davidson,NC,"Mecklenburg County",28036,US,Mecklenburg
