recordid,latitude,longitude,state,Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,City,State,County,Zip,Country,Source
b386543788f00a8fa30eb32ce6d7fb574391c1c9,-78.70840263,35.82479709,"north carolina",35.825005,-78.707978,1,rooftop,3220,"Duraleigh Rd",Raleigh,NC,"Wake County",27612,US,"NC Geographic Information Coordinating Council"
dc96645b676b8031cfdaf4658c4607e441ad485f,-79.92760301,36.01236708,"north carolina",36.01301,-79.928487,0.99,rooftop,2218,"Guilford College Rd",Jamestown,NC,"Guilford County",27282,US,"NC Geographic Information Coordinating Council"
17914829ce79ac67588f8b214281fffb34431420,-77.86410241,36.42533724,"north carolina",36.424714,-77.864382,1,rooftop,144,"Parsley Ln",Littleton,NC,"Halifax County",27850,US,"NC Geographic Information Coordinating Council"
1bac05aa109a3c1aa68e6850b2f6147b66dfabce,-76.20740189,36.27106727,"north carolina",36.271212,-76.206959,1,rooftop,1840,"Weeksville Rd","Elizabeth City",NC,"Pasquotank County",27909,US,Pasquotank
1914cf58a53424d7d521eb8b3f2d1b38a43f7720,-75.72050173,36.09910725,"north carolina",36.099338,-75.720934,1,rooftop,1,"Juniper Trl","Kitty Hawk",NC,"Dare County",27949,US,Dare
91cb5924b6a9aa4ca42979479f34150e24748fc5,-79.2203028,36.13912714,"north carolina",36.139344,-79.220565,1,rooftop,5805,"Mill Pointe Ln",Efland,NC,"Orange County",27243,US,Orange
a09b009617c8cdd45c555dbd9070315983812b84,-78.92570271,35.98776711,"north carolina",35.987458,-78.925701,1,rooftop,1925,"Chapel Hill Rd",Durham,NC,"Durham County",27707,US,"NC Geographic Information Coordinating Council"
d3f60cafaeeb94d7e5bc39e62472e8aa3ed36717,-79.0017027,35.36771698,"north carolina",35.368008,-79.001941,1,rooftop,9840,"McDougald Rd",Broadway,NC,"Harnett County",27505,US,"NC Geographic Information Coordinating Council"
c51a0355fc68c9b166c250dea9fa843d86c3f856,-77.97570238,35.18619697,"north carolina",35.186533,-77.974929,1,rooftop,2313,"E 55 Hwy","Mount Olive",NC,"Wayne County",28365,US,"NC Geographic Information Coordinating Council"
3853024c02a56e197bf9997f92b7ea763e3fc5b5,-79.80980298,36.0891271,"north carolina",36.088993,-79.809936,1,rooftop,1407,"Mill St",Greensboro,NC,"Guilford County",27408,US,Guilford
ab6f5b6b27e665a5dc522b5ccf4f45f0c937b886,-78.78510265,35.79198708,"north carolina",35.791729,-78.785088,1,rooftop,224,"Adams St",Cary,NC,"Wake County",27513,US,Cary
bf5efc151351b7f12974080acb693e5ac7966f59,-82.55340377,35.57965689,"north carolina",35.579412,-82.55351,1,rooftop,129,"McDowell St",Asheville,NC,"Buncombe County",28801,US,"NC Geographic Information Coordinating Council"
e073b4542403f1e3c653035ff9316ae3a311d696,-78.69130255,34.33902676,"north carolina",34.339305,-78.691624,1,rooftop,531,"Jefferson St",Whiteville,NC,"Columbus County",28472,US,Columbus
055581c29b3ff2b988938668999f84c2e42fdfea,-79.06860274,35.87093708,"north carolina",35.870707,-79.068343,1,rooftop,1023,"Wave Rd",Durham,NC,"Orange County",27517,US,"Town of Chapel Hill"
955b08291dc9f96cd34d1d750e0ff5dec019eb33,-78.78523265,35.77125707,"north carolina",35.771042,-78.784873,1,rooftop,125,"SW Maynard Rd",Cary,NC,"Wake County",27511,US,Cary
f4e153a8258a31299bfd6d08629f741cea8410af,-78.9056127,36.00541212,"north carolina",36.005837,-78.905945,1,rooftop,904,"W Trinity Ave",Durham,NC,"Durham County",27701,US,Durham
397015e39c94cf39738045de9191a5f5f8ad83aa,-78.65047761,35.77865208,"north carolina",35.778916,-78.650683,1,rooftop,726,"W Hargett St",Raleigh,NC,"Wake County",27603,US,Wake
720a7582d7798fcf5c6534310f4c895b1cc663b5,-77.89856231,34.18199076,"north carolina",34.18177,-77.898764,1,rooftop,805,"Robert E Lee Dr",Wilmington,NC,"New Hanover County",28412,US,"NC Geographic Information Coordinating Council"
a1c667ea0281dffea17a5ecd52802191a21d41fd,-78.78303765,35.79625308,"north carolina",35.796295,-78.782775,1,rooftop,726,"N Harrison Ave",Cary,NC,"Wake County",27513,US,Wake
06e5cdac6d9d2458cbc139c2e28697dcf2ddb9ef,-75.65045171,35.99585323,"north carolina",35.995864,-75.650979,1,rooftop,1808,"Croatan Hwy","Kill Devil Hills",NC,"Dare County",27948,US,Dare
d44b662bbcedc5ba89c3277ff5dffa50d81a5071,-79.04735869,35.04349691,"north carolina",35.043393,-79.04772,1,rooftop,9384,"Castle Falls Cir",Fayetteville,NC,"Cumberland County",28314,US,"NC Geographic Information Coordinating Council"
930b1f419d75aae9c3d8e201e38a3694706f3d82,-78.87919865,35.08785692,"north carolina",35.087699,-78.879666,1,rooftop,2109,"Ramsey St",Fayetteville,NC,"Cumberland County",28301,US,Cumberland
3a05e4fb8877eca38b2d35b113ec1fe3ff8068a4,-77.8731523,34.23544677,"north carolina",34.235022,-77.873098,1,rooftop,343,"College Rd S",Wilmington,NC,"New Hanover County",28403,US,"NC Geographic Information Coordinating Council"
83b1313c01eb5fa5b22ca03da0cb63d425b32ccb,-76.88473703,34.77687392,"north carolina",34.77716,-76.884931,1,rooftop,680,"Roberts Rd",Newport,NC,"Carteret County",28570,US,"NC Geographic Information Coordinating Council"
034185527edef08071e8505b9990dda7ba735698,-77.40910222,35.57521408,"north carolina",35.575264,-77.408745,1,rooftop,3005,"Caldwell Ct",Greenville,NC,"Pitt County",27834,US,Pitt
eec7ae2fa481b672301e57664a2764db769dfb1e,-75.71206173,36.10002725,"north carolina",36.099663,-75.712304,1,rooftop,5230,"N Va Dare Trl","Kitty Hawk",NC,"Dare County",27949,US,"NC Geographic Information Coordinating Council"
6ae9f47ef40ebdc0b176620e2f69f791b1806a8b,-78.56079258,35.75922708,"north carolina",35.758858,-78.561258,1,rooftop,1443,"Eva Mae Dr",Raleigh,NC,"Wake County",27610,US,"NC Geographic Information Coordinating Council"
edfda58cbae71436959e2090563c788f378aa083,-79.49665281,34.74852283,"north carolina",34.748431,-79.496333,1,rooftop,106,"Meadowbrook Dr",Laurinburg,NC,"Scotland County",28352,US,"NC Geographic Information Coordinating Council"
07622b0189cb62c2cb474be1ed58653406614b5e,-82.58771376,35.31856084,"north carolina",35.317965,-82.587846,1,rooftop,6336,"Brevard Rd",Etowah,NC,"Henderson County",28729,US,Henderson
aa73d6aec1b16c92ac4e7281d9d4ab6f174479eb,-77.90106238,35.71956709,"north carolina",35.719624,-77.900842,1,rooftop,"300 300","Vick St E",Wilson,NC,"Wilson County",27893,US,"NC Geographic Information Coordinating Council"
9e7c8ec9e7823de33c2de713b3cf96af74cddd17,-75.67435172,36.03816224,"north carolina",36.038672,-75.67463,1,rooftop,109,"Durham St","Kill Devil Hills",NC,"Dare County",27948,US,Dare
92682fb4c383addbd77d402ba5acc38fb8c930e9,-78.93654266,35.07700692,"north carolina",35.076839,-78.937075,1,rooftop,3405,"Bragg Blvd",Fayetteville,NC,"Cumberland County",28303,US,Cumberland
2860ca8e29c0ae9864cdb0d89352d474a58bfdd2,-81.33324742,35.72957897,"north carolina",35.729443,-81.333064,1,rooftop,266,"2nd Ave SE",Hickory,NC,"Catawba County",28602,US,Alexander
5c7b1b33fb1687b11b24bd6c7f3261fd022633c5,-82.40372372,35.51894289,"north carolina",35.519136,-82.403546,1,rooftop,1484,"Charlotte Hwy",Fairview,NC,"Buncombe County",28730,US,Buncombe
73585a4423bd62c48fab9ffe4ba56a34d4df368b,-78.5910126,35.92166111,"north carolina",35.921841,-78.590561,1,rooftop,1301,"October Rd",Raleigh,NC,"Wake County",27614,US,Wake
ceae1e126ca6a4c96264a254df30dfcf37d4582e,-79.74878296,36.14671712,"north carolina",36.147424,-79.748988,0.99,rooftop,1951,"Brightwood School Rd",Greensboro,NC,"Guilford County",27405,US,"City of Greensboro"
71d478192ea36e07e0ef2454a9137dd8bbddd9a3,-79.88648299,35.85185905,"north carolina",35.852228,-79.885313,0.99,rooftop,7310,311,Sophia,NC,"Randolph County",27350,US,"NC Geographic Information Coordinating Council"
2e97c8302cfb56afac30a5edc415e1946d62c9c3,-78.79359262,35.02999391,"north carolina",35.030286,-78.793615,1,rooftop,4023,"Sunnyside School Rd",Fayetteville,NC,"Cumberland County",28312,US,Cumberland
c5b5ad5feb50dde40c6488b6fb9e76c7d2c87518,-76.32542193,36.40261429,"north carolina",36.402309,-76.325383,1,rooftop,1489,"Northside Rd","Elizabeth City",NC,"Pasquotank County",27909,US,"NC Geographic Information Coordinating Council"
b854ddc50f29c6058df9f3a442a5eeaeba3e9d05,-80.83565324,35.16567687,"north carolina",35.165875,-80.835525,1,rooftop,2004,"Runnymede Ln",Charlotte,NC,"Mecklenburg County",28211,US,"NC Geographic Information Coordinating Council"
ab6d17c6a64420614e0ea6437e6288a1bab1174a,-79.84730299,36.13816011,"north carolina",36.1379,-79.846901,1,rooftop,118,"Liberty Square Dr",Greensboro,NC,"Guilford County",27455,US,"NC Geographic Information Coordinating Council"
cd916cc8f0fbe3251121eb6c4cdc7a30a202435e,-77.75654835,35.99071116,"north carolina",35.99096,-77.756175,1,rooftop,3335,"Old Battleboro Rd","Rocky Mount",NC,"Edgecombe County",27801,US,Edgecombe
33d9a226fc8149314b77aa259e7c8dbab2c5c2f5,-77.84497229,34.20929276,"north carolina",34.209598,-77.844962,1,rooftop,5821,"Oleander Dr",Wilmington,NC,"New Hanover County",28403,US,"New Hanover"
f08d57b3802fb930978a7678e731474b075ae19f,-78.5819026,35.8699221,"north carolina",35.870055,-78.582064,1,rooftop,6201,"Capital Blvd",Raleigh,NC,"Wake County",27616,US,Wake
a578ca1822118a3ee2d116b437967528212e50ea,-78.43586258,36.3331522,"north carolina",36.333008,-78.436252,1,rooftop,1695,"Dabney Dr",Henderson,NC,"Vance County",27536,US,Vance
0a628d7e3e7d74a1ba418c4d246a33dbd4bce983,-77.39072622,35.61034709,"north carolina",35.610515,-77.390498,1,rooftop,808,"Bancroft Ave",Greenville,NC,"Pitt County",27834,US,Pitt
0a5e9d751148d9d070454ea3e90125c9263239d1,-82.70083979,35.25363682,"north carolina",35.253882,-82.700928,1,rooftop,30,"Holmes Way",Brevard,NC,"Transylvania County",28712,US,"NC Geographic Information Coordinating Council"
0112b32d2ffb90ecd180f287180b53f56c5da8a3,-78.8917187,35.97943411,"north carolina",35.979269,-78.891622,1,rooftop,801,"S Alston Ave",Durham,NC,"Durham County",27701,US,"NC Geographic Information Coordinating Council"
9fbbc0923a23f41dc6116b09802b6746513feff2,-80.88476328,35.776023,"north carolina",35.775672,-80.884261,1,rooftop,111,"Depot Ln",Statesville,NC,"Iredell County",28677,US,Alexander
3f1321f086203770ea0e50623ab47528cb378def,-77.92744231,34.19183676,"north carolina",34.191723,-77.927327,1,rooftop,1120,"Shipyard Blvd",Wilmington,NC,"New Hanover County",28412,US,"NC Geographic Information Coordinating Council"
f49620f5163dc3e59f892f57f857ede892d2bb3a,-77.9954524,35.53752505,"north carolina",35.536896,-77.997228,0.97,nearest_street,775,"State Rd 1342",Fremont,NC,"Wayne County",27830,US,"TIGER/Line® dataset from the US Census Bureau"
99b370f4690fa06c20a3d16ca73e7cb88b8b7992,-78.91258266,35.12108693,"north carolina",35.120656,-78.912428,1,rooftop,4514,"Rosehill Rd",Fayetteville,NC,"Cumberland County",28311,US,Cumberland
bb0af4c78961dce407e5dd1595a1d8056e10ea93,-77.77547736,35.94206714,"north carolina",35.941637,-77.775177,1,rooftop,833,"N Fairview Rd","Rocky Mount",NC,"Edgecombe County",27801,US,"NC Geographic Information Coordinating Council"
9baced853e468b207bd6dccd0357547ab856a0e5,-80.29758813,36.1462741,"north carolina",36.146495,-80.297775,1,rooftop,1510,"Woods Rd",Winston-Salem,NC,"Forsyth County",27106,US,"NC Geographic Information Coordinating Council"
b31ca83c633cbe8b68ad26db20f89b4e7400ca97,-80.01517803,35.96122707,"north carolina",35.96104,-80.015316,1,rooftop,515,"N Lindsay St","High Point",NC,"Guilford County",27262,US,"NC Geographic Information Coordinating Council"
60b8a0bf5b6093f2f23a38a7b9cda8acad8c540a,-76.73458198,34.72325491,"north carolina",34.723338,-76.734507,1,rooftop,2304,"Arendell St","Morehead City",NC,"Carteret County",28557,US,"NC Geographic Information Coordinating Council"
0195ca70fcfa5e2320c8ab225e77815065f632e9,-78.67448662,35.78904708,"north carolina",35.788929,-78.674818,1,rooftop,2811,"Hillsborough St",Raleigh,NC,"Wake County",27607,US,"NC Geographic Information Coordinating Council"
4c7e31433e1bccce63c437dc63d0ca1aedc52cc6,-80.83038324,35.22820988,"north carolina",35.227985,-80.830542,1,rooftop,776,"N Davidson St",Charlotte,NC,"Mecklenburg County",28202,US,Mecklenburg
756608928e8cc9a4cbd1dd8d0e51ad20bbe1ea44,-78.53694259,35.94680012,"north carolina",35.947043,-78.536995,1,rooftop,2206,"S Main St","Wake Forest",NC,"Wake County",27587,US,"NC Geographic Information Coordinating Council"
ccf6900bed3b66b18039904fb487cc135f413e38,-79.96521303,36.0939821,"north carolina",36.093173,-79.96517,0.99,rooftop,8421,"W Market St",Greensboro,NC,"Guilford County",27409,US,"City of Greensboro"
4a5464bc05c33289984f089ddb3f5f0c8052b541,-76.89744803,34.79693192,"north carolina",34.796804,-76.897683,1,rooftop,641,"Nine Foot Rd",Newport,NC,"Carteret County",28570,US,Carteret
cc45d338b5a1462725d3969285eab0b5b106ecf7,-78.68707262,35.78699008,"north carolina",35.786795,-78.687437,1,rooftop,800,"Gorman St",Raleigh,NC,"Wake County",27606,US,Wake
f26755459efb506127ed1891f4ad5a90ff132dcb,-80.00672303,35.98119307,"north carolina",35.981124,-80.006967,1,rooftop,1113,"Bridges Dr","High Point",NC,"Guilford County",27262,US,"NC Geographic Information Coordinating Council"
f0c15552f3ab2715d6b870b412c37f99826d3ae1,-78.58993759,35.70353306,"north carolina",35.703925,-78.589893,1,rooftop,675,"E Garner Rd",Garner,NC,"Wake County",27529,US,"NC Geographic Information Coordinating Council"
e43d42ed721553a6a29a0155caa7e61f8db0d150,-78.62347661,35.82049109,"north carolina",35.820547,-78.623088,1,rooftop,2904,"Wake Forest Rd",Raleigh,NC,"Wake County",27609,US,"NC Geographic Information Coordinating Council"
2f63286ce15297f530d999302f862d6b3857511a,-80.81518325,35.58289696,"north carolina",35.582688,-80.815342,1,rooftop,264,"W McLelland Ave",Mooresville,NC,"Iredell County",28115,US,Alexander
0fb53f515f717e56adb3eeb1689e4e38756088c3,-78.56577258,35.73711307,"north carolina",35.736488,-78.566551,0.99,rooftop,5000,"Rock Quarry Rd",Raleigh,NC,"Wake County",27610,US,Wake
23f0a7e423e2103b5328630ca308d708c7ccd183,-80.73862828,36.53266516,"north carolina",36.532926,-80.73888,1,rooftop,1714,"Maple Grv","Mount Airy",NC,"Surry County",27030,US,"NC Geographic Information Coordinating Council"
f98b8709f27aec22b114da99719da1ea5d418cb3,-77.8662223,34.22522677,"north carolina",34.22481,-77.866325,1,rooftop,1012,"Walton Dr",Wilmington,NC,"New Hanover County",28403,US,"New Hanover"
c0b9e2cc24e4537b9d89478be0efdf65b5f79cb1,-78.83675265,35.39500399,"north carolina",35.395177,-78.837063,1,rooftop,1600,"Summerville Mamers Rd",Lillington,NC,"Harnett County",27546,US,"NC Geographic Information Coordinating Council"
9e473fa67fbc97da16c8551806e48532815d6ef6,-78.5844226,35.84093409,"north carolina",35.841112,-78.584199,1,rooftop,3201,"Comstock Rd",Raleigh,NC,"Wake County",27604,US,Wake
dfa0f907c069d359de6200ac2ac8d17913465ef0,-76.66382196,34.71822291,"north carolina",34.718195,-76.663874,1,rooftop,411,"Ann St",Beaufort,NC,"Carteret County",28516,US,Carteret
c429ffdc0b93dbcd2af3873135c0c25d00cef2c1,-79.81595898,36.0646201,"north carolina",36.064282,-79.81592,1,rooftop,1605,"Spring Garden St",Greensboro,NC,"Guilford County",27403,US,"NC Geographic Information Coordinating Council"
80c04781c395cdf1c81ac23dd98d802e5edf3c14,-79.02039266,34.62223682,"north carolina",34.62251,-79.020635,1,rooftop,1002,"W 5th St",Lumberton,NC,"Robeson County",28358,US,Robeson
652ab3573d47f7d4ca98188308632517d837a6a1,-77.8888123,34.18688676,"north carolina",34.186607,-77.889089,1,rooftop,814,"Pine Valley Dr",Wilmington,NC,"New Hanover County",28409,US,"NC Geographic Information Coordinating Council"
d84bd741ec4fcf9a52681fa112b37867642ebed7,-79.42859287,36.09540112,"north carolina",36.095544,-79.428684,1,rooftop,606,"Rainey St",Burlington,NC,"Alamance County",27217,US,Alamance
cefe23251e51608a198def3c1f0482e018819510,-78.51285853,34.95214691,"north carolina",34.952126,-78.51291,1,rooftop,300,"W Roseboro St",Roseboro,NC,"Sampson County",28382,US,"NC Geographic Information Coordinating Council"
cdf7c5995e7aecf5d120d3eb359f0a9fc1f51c38,-76.71963697,34.72370091,"north carolina",34.723554,-76.719745,1,rooftop,1301,"Fisher St","Morehead City",NC,"Carteret County",28557,US,Carteret
7d3f34855042c869777911ddee3e779c6bfbb975,-77.94205232,34.22566676,"north carolina",34.225574,-77.941884,1,rooftop,801,"5th Ave S",Wilmington,NC,"New Hanover County",28401,US,"NC Geographic Information Coordinating Council"
e921695ed83b1fe2aa7ae03c6d64dcac044dfb3a,-80.59074318,35.41705293,"north carolina",35.416896,-80.590627,1,rooftop,61,"Buffalo Ave NW",Concord,NC,"Cabarrus County",28025,US,"NC Geographic Information Coordinating Council"
ff6c1a4814575d94570febdc628bc4adbe18f152,-78.60358657,35.30313698,"north carolina",35.303065,-78.60386,1,rooftop,714,"E Cumberland St",Dunn,NC,"Harnett County",28334,US,Harnett
7b1e09d2c4d72410392b8aaf68ad6a5bf7596719,-79.68310294,36.0559771,"north carolina",36.056111,-79.68286,1,nearest_street,,"I 85","Mc Leansville",NC,"Guilford County",27301,US,"TIGER/Line® dataset from the US Census Bureau"
0d4e4cb61f984cc63676b7a2028cf70ad57c947c,-79.95280301,35.92118706,"north carolina",35.921418,-79.953181,1,rooftop,809,"Liberty Rd","High Point",NC,"Guilford County",27263,US,Guilford
d033286adf987019d0f83829f511f18d042edafc,-78.66980262,35.78820708,"north carolina",35.788477,-78.669847,1,rooftop,2600,"Hillsborough St",Raleigh,NC,"Wake County",27607,US,Cary
e12bef764f01d839b36f2679a5824cc43b7c76f1,-77.8748023,34.23469677,"north carolina",34.234558,-77.874928,1,rooftop,350,"College Rd S",Wilmington,NC,"New Hanover County",28403,US,"NC Geographic Information Coordinating Council"
f759aed9c9ac98dc4a6b00581739b675d740215b,-76.71480199,35.08426699,"north carolina",35.085678,-76.71454,0.97,nearest_street,20622,"State Hwy 55",Oriental,NC,"Pamlico County",28571,US,"TIGER/Line® dataset from the US Census Bureau"
4aa812048bbeb042ccfd8635d50bed45bdb2e96f,-79.99650303,35.94734707,"north carolina",35.947375,-79.996328,1,rooftop,1015,"Sharon St","High Point",NC,"Guilford County",27260,US,"NC Geographic Information Coordinating Council"
da1cdf0fa64c57b0beefae72b3e4b656bb31ffac,-79.53090282,34.69047681,"north carolina",34.690097,-79.529377,0.99,rooftop,10640,"Barnes Bridge Rd",Laurinburg,NC,"Scotland County",28352,US,"NC Geographic Information Coordinating Council"
3aec7985624cf2e7e74ef6d9568c91db33a7789a,-80.59990319,35.51892695,"north carolina",35.519321,-80.599787,1,rooftop,803,"Ebenezer Rd",Kannapolis,NC,"Rowan County",28083,US,Cabarrus
9d14556153b7451316d622bc2bb79040dc40c7d2,-80.00400303,35.95579707,"north carolina",35.9555,-80.003672,1,rooftop,210,"E Commerce Ave","High Point",NC,"Guilford County",27260,US,Guilford
11a7754fb3d1812dfc736d00f6929bf3eef35604,-80.54230314,34.99530684,"north carolina",34.995448,-80.541803,1,rooftop,1250,"W Roosevelt Blvd",Monroe,NC,"Union County",28110,US,"NC Geographic Information Coordinating Council"
32f8324d38ac3b9fd5a090d655b7f9a10a47389e,-78.87520265,35.13733693,"north carolina",35.137562,-78.874672,1,rooftop,5762,"Ramsey St",Fayetteville,NC,"Cumberland County",28311,US,Cumberland
f66078e3e73e63de15caa00e72837340a731060a,-77.8553023,34.25106677,"north carolina",34.250946,-77.855169,1,rooftop,5930,"Market St",Wilmington,NC,"New Hanover County",28405,US,"NC Geographic Information Coordinating Council"
d1393ff85d3aa08a2055edfc23b4e7ca462498c5,-80.86560325,35.20182688,"north carolina",35.201889,-80.865877,1,rooftop,2624,"S Bv",Charlotte,NC,"Mecklenburg County",28209,US,Mecklenburg
29b1112768589daab7271cf32c648821240f5c81,-78.6142026,35.84399709,"north carolina",35.844045,-78.614452,1,rooftop,4605,"Falls Of Neuse Rd",Raleigh,NC,"Wake County",27609,US,"NC Geographic Information Coordinating Council"
f7259c6024a99ab87626010e0fa518980ca24305,-77.58570226,35.27600701,"north carolina",35.275858,-77.585546,1,rooftop,1318,"N Herritage St",Kinston,NC,"Lenoir County",28501,US,"NC Geographic Information Coordinating Council"
f46bf3de1f26b789a8466ee7121e182118328326,-77.04410209,35.10849699,"north carolina",35.108673,-77.043773,1,rooftop,616,"Broad St","New Bern",NC,"Craven County",28560,US,"NC Geographic Information Coordinating Council"
70683937d6a3eb9ca22b44cc1bbf75e1bbd04be9,-78.98196672,35.90739409,"north carolina",35.907462,-78.98195,1,rooftop,6205,"Farrington Rd","Chapel Hill",NC,"Durham County",27514,US,"NC Geographic Information Coordinating Council"
a909c7f4c95dec8837c1b8c31601f012e8b6c5c2,-79.81943798,36.0990711,"north carolina",36.099103,-79.819845,1,rooftop,2300,"Fortune Ln",Greensboro,NC,"Guilford County",27408,US,"NC Geographic Information Coordinating Council"
bd4a88770703a4c72046bc2aa9c280ff2a4f3f72,-80.00432303,35.94186006,"north carolina",35.941931,-80.004554,1,rooftop,1009,"Stanton Pl","High Point",NC,"Guilford County",27260,US,Guilford
cdc35894ec011d1215a0b4efd6b8c74d437bc886,-79.35131277,34.71008182,"north carolina",34.710958,-79.35096,0.99,rooftop,14782,"Nc130 Hwy W",Maxton,NC,"Robeson County",28364,US,"NC Geographic Information Coordinating Council"
024c02131a66656ed6c4733b040f0eb06ac17326,-77.97587843,36.16288319,"north carolina",36.162692,-77.977367,0.99,rooftop,1508,"Harrison Rd",Nashville,NC,"Nash County",27856,US,"NC Geographic Information Coordinating Council"
82c8d9aefabbdc48223afa9971d03da23093b9f5,-81.19762735,35.26526688,"north carolina",35.265389,-81.197536,1,rooftop,916,"W Airline Ave",Gastonia,NC,"Gaston County",28052,US,"NC Geographic Information Coordinating Council"
833281d6f1a73c28380f71f0c068a1bb62c8084d,-79.06203774,35.91181109,"north carolina",35.912014,-79.062052,1,rooftop,342,"W Rosemary St","Chapel Hill",NC,"Orange County",27516,US,Orange
14d6bef8eb3f71937736836b46424a3b01bff6ad,-79.83305299,36.0878371,"north carolina",36.088087,-79.833368,1,rooftop,3200,"Northline Ave",Greensboro,NC,"Guilford County",27408,US,"City of Greensboro"
aadcf72e406a3c1f34f6728db8181c164793bad3,-79.84257299,36.04288409,"north carolina",36.043054,-79.843331,1,rooftop,3200,"High Point Rd",Greensboro,NC,"Guilford County",27407,US,Guilford
604dd945038eda3e571c1005c940fd75f171f5c9,-77.91123239,35.7383571,"north carolina",35.738337,-77.911007,1,rooftop,"800 800","Corbett Ave NE",Wilson,NC,"Wilson County",27893,US,"NC Geographic Information Coordinating Council"
616903b7fd4eb24b9920d550a1b89ca350e71ea0,-78.59151263,36.36550121,"north carolina",36.365904,-78.59207,1,rooftop,6547,"Us Hwy 15 N",Oxford,NC,"Granville County",27565,US,Granville
bf22f9b331a78aedf528ec55e65dd7536c204c0a,-78.69533263,35.78412708,"north carolina",35.784395,-78.695556,1,rooftop,4200,"Western Blvd",Raleigh,NC,"Wake County",27606,US,Cary
0bf6e35239cceebf9746c00558aaeded4328e16d,-78.41014252,35.43232301,"north carolina",35.432189,-78.409827,1,rooftop,1733,"Nc Hwy 96 S","Four Oaks",NC,"Johnston County",27524,US,Johnston
5d08554dee8406c703803f03ad675fb8fbf2a492,-78.3159225,35.51903504,"north carolina",35.518949,-78.316195,1,rooftop,1137,"N Brightleaf Blvd",Smithfield,NC,"Johnston County",27577,US,Johnston
547c6e82868ae1a1e7ac289fd963a07c3710d35d,-78.05421237,34.49350282,"north carolina",34.493533,-78.05416,0.99,nearest_street,11506,"Us Hwy 421",Currie,NC,"Pender County",28435,US,"TIGER/Line® dataset from the US Census Bureau"
8a3d6eb321398c8ec8fd11f443d08f248a3ee6bf,-77.96428242,36.02706516,"north carolina",36.027091,-77.964642,1,rooftop,4106,"Red Rd",Nashville,NC,"Nash County",27856,US,"NC Geographic Information Coordinating Council"
f5b2e6aca08ec737c8bc4e8ffc2cff2d9eb39086,-78.71090263,35.78850108,"north carolina",35.788762,-78.711026,1,rooftop,4400,"Bleeker Ct",Raleigh,NC,"Wake County",27606,US,"NC Geographic Information Coordinating Council"
35e1176cdf8edeff9481fa4f509b80dd0dac3452,-78.66218862,35.79199908,"north carolina",35.792302,-78.662143,1,rooftop,600,"Oberlin Rd",Raleigh,NC,"Wake County",27605,US,Cary
b8538d37a112b6847efcb0901fb79fcccf46cf56,-79.46812281,34.77603083,"north carolina",34.776154,-79.467768,1,rooftop,512,W,Laurinburg,NC,"Scotland County",28352,US,"NC Geographic Information Coordinating Council"
d028413cf7fe9a3c0a108c9f9aa4dc993ed1a7c9,-77.55870226,35.43924304,"north carolina",35.440315,-77.558904,0.99,rooftop,1335,"Ormondsville Rd",Hookerton,NC,"Greene County",28538,US,Greene
dd08bcfb69a50e780c2c0e217757a05472019bab,-78.55423258,35.72192707,"north carolina",35.721524,-78.554475,1,rooftop,4700,"Pearl Rd",Raleigh,NC,"Wake County",27610,US,Wake
5493354ae19bcad4270bceb83b18bda80e65c85d,-78.67904262,35.84280309,"north carolina",35.843722,-78.679002,0.99,rooftop,4600,"Marriott Dr",Raleigh,NC,"Wake County",27612,US,Cary
6fbf05b7b5875e634d80dbc1436969a5dd70cac2,-82.60924879,35.57655989,"north carolina",35.576666,-82.609196,1,rooftop,40,"Rumbough Pl",Asheville,NC,"Buncombe County",28806,US,Buncombe
e789c37991fcf5a41afbb028d2ed3320a80a753b,-80.87303325,35.20133888,"north carolina",35.201576,-80.872975,1,rooftop,2940,"Griffith St",Charlotte,NC,"Mecklenburg County",28203,US,Mecklenburg
7ba59e2d7870eeaad2721b5f2c02937fdb807e0d,-78.93098271,35.9173731,"north carolina",35.917428,-78.93072,1,rooftop,5101,"Torrey Pine Ln",Durham,NC,"Durham County",27713,US,Durham
ce3583e863e327d8aadf0a09ea5d50c7d20593ff,-80.85464325,35.26388489,"north carolina",35.264077,-80.854805,1,rooftop,2125,"Beatties Ford Rd",Charlotte,NC,"Mecklenburg County",28216,US,"NC Geographic Information Coordinating Council"
9633c7310ec25daac97101b3696192b2a9fa4be0,-80.29523313,36.08329708,"north carolina",36.083773,-80.295075,1,rooftop,285,"Harvey St",Winston-Salem,NC,"Forsyth County",27103,US,Forsyth
1645392f45aceb5288054619e498b0d6aa6add71,-78.69049262,35.76963008,"north carolina",35.769355,-78.690036,1,rooftop,901,"Trailwood Dr",Raleigh,NC,"Wake County",27606,US,"NC Geographic Information Coordinating Council"
10199c45c1ec569a6abeb402062f53c1c3ed51ad,-77.40976222,35.47812206,"north carolina",35.478102,-77.410087,1,rooftop,3992,NE,Ayden,NC,"Pitt County",28513,US,"NC Geographic Information Coordinating Council"
fee40a4e1da0aefad6cde2f4290077d641ad79bb,-80.01250803,35.94264906,"north carolina",35.942557,-80.012735,1,rooftop,914,"Amos St","High Point",NC,"Guilford County",27260,US,"NC Geographic Information Coordinating Council"
